contract_id,content_id,studio,royalty_rate,rate_per_play,territory,start_date,end_date,tier_threshold,tier_rate,minimum_guarantees,contract_text
C0707,Movie_417,NovaPic,0.0885,0.0482,"FR,IN",2024-05-02,2026-08-20,200000,0.041,15479.25,"DIGITAL LICENSE ROYALTY AGREEMENT: C0707
Title: Movie_417 | Studio: NovaPic
Authorized Territories: FR, IN
Term: 2024-05-02 to 2026-08-20
Rate: $0.0482 per play. 
Tiering: After 200000 plays, rate adjustments to $0.041.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0708,Show_210,StellarSound,0.1697,0.0148,"DE,IN",2023-09-09,2026-06-25,200000,0.0126,6544.23,"DIGITAL LICENSE ROYALTY AGREEMENT: C0708
Title: Show_210 | Studio: StellarSound
Authorized Territories: DE, IN
Term: 2023-09-09 to 2026-06-25
Rate: $0.0148 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0126.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0709,Movie_249,GridMedia,0.1639,0.0332,"BR,US,IN,AU",2023-12-15,2026-01-03,50000,0.0282,20655.72,"DIGITAL LICENSE ROYALTY AGREEMENT: C0709
Title: Movie_249 | Studio: GridMedia
Authorized Territories: BR, US, IN, AU
Term: 2023-12-15 to 2026-01-03
Rate: $0.0332 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0282.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0710,Movie_485,NeonFilms,0.0981,0.011,"CA,FR,US,DE",2023-06-22,2025-03-13,200000,0.0093,9641.1,"DIGITAL LICENSE ROYALTY AGREEMENT: C0710
Title: Movie_485 | Studio: NeonFilms
Authorized Territories: CA, FR, US, DE
Term: 2023-06-22 to 2025-03-13
Rate: $0.011 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0093.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0711,Show_091,Apex Studios,0.0944,0.0202,"UK,US,DE,FR,CA",2023-01-28,2025-11-13,50000,0.0172,5970.12,"DIGITAL LICENSE ROYALTY AGREEMENT: C0711
Title: Show_091 | Studio: Apex Studios
Authorized Territories: UK, US, DE, FR, CA
Term: 2023-01-28 to 2025-11-13
Rate: $0.0202 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0172.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0712,Show_085,NovaPic,0.0859,0.0256,"DE,BR,AU,US",2023-02-23,2024-08-16,100000,0.0218,5705.36,"DIGITAL LICENSE ROYALTY AGREEMENT: C0712
Title: Show_085 | Studio: NovaPic
Authorized Territories: DE, BR, AU, US
Term: 2023-02-23 to 2024-08-16
Rate: $0.0256 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0218.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0713,Movie_136,StellarSound,0.104,0.0339,"CA,DE,US,UK,IN",2024-07-20,2026-08-09,75000,0.0288,13592.04,"DIGITAL LICENSE ROYALTY AGREEMENT: C0713
Title: Movie_136 | Studio: StellarSound
Authorized Territories: CA, DE, US, UK, IN
Term: 2024-07-20 to 2026-08-09
Rate: $0.0339 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0288.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0714,Show_254,GridMedia,0.0865,0.0112,"DE,CA",2023-09-10,2026-08-25,75000,0.0095,23059.04,"DIGITAL LICENSE ROYALTY AGREEMENT: C0714
Title: Show_254 | Studio: GridMedia
Authorized Territories: DE, CA
Term: 2023-09-10 to 2026-08-25
Rate: $0.0112 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0095.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0715,Movie_220,NeonFilms,0.1355,0.0414,"CA,IN,BR,FR,UK",2024-07-07,2025-11-29,100000,0.0352,15285.53,"DIGITAL LICENSE ROYALTY AGREEMENT: C0715
Title: Movie_220 | Studio: NeonFilms
Authorized Territories: CA, IN, BR, FR, UK
Term: 2024-07-07 to 2025-11-29
Rate: $0.0414 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0352.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0716,Show_268,Apex Studios,0.1582,0.0315,"US,FR,BR,IN,DE",2023-10-24,2026-06-10,150000,0.0268,24130.42,"DIGITAL LICENSE ROYALTY AGREEMENT: C0716
Title: Show_268 | Studio: Apex Studios
Authorized Territories: US, FR, BR, IN, DE
Term: 2023-10-24 to 2026-06-10
Rate: $0.0315 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0268.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0717,Show_186,NovaPic,0.1772,0.01,"BR,JP,FR,AU",2023-08-06,2026-01-22,150000,0.0085,8649.32,"DIGITAL LICENSE ROYALTY AGREEMENT: C0717
Title: Show_186 | Studio: NovaPic
Authorized Territories: BR, JP, FR, AU
Term: 2023-08-06 to 2026-01-22
Rate: $0.01 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0085.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0718,Movie_286,StellarSound,0.1641,0.0213,"DE,CA",2024-02-09,2026-11-25,75000,0.0181,19131.62,"DIGITAL LICENSE ROYALTY AGREEMENT: C0718
Title: Movie_286 | Studio: StellarSound
Authorized Territories: DE, CA
Term: 2024-02-09 to 2026-11-25
Rate: $0.0213 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0181.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0719,Movie_244,GridMedia,0.0923,0.0156,"IN,JP,AU,UK,BR",2024-12-25,2027-02-13,200000,0.0133,24973.48,"DIGITAL LICENSE ROYALTY AGREEMENT: C0719
Title: Movie_244 | Studio: GridMedia
Authorized Territories: IN, JP, AU, UK, BR
Term: 2024-12-25 to 2027-02-13
Rate: $0.0156 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0133.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0720,Show_027,NeonFilms,0.1073,0.0365,"JP,US,FR,CA,AU",2024-09-15,2026-12-04,100000,0.031,10186.67,"DIGITAL LICENSE ROYALTY AGREEMENT: C0720
Title: Show_027 | Studio: NeonFilms
Authorized Territories: JP, US, FR, CA, AU
Term: 2024-09-15 to 2026-12-04
Rate: $0.0365 per play. 
Tiering: After 100000 plays, rate adjustments to $0.031.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0721,Show_229,Apex Studios,0.0804,0.0104,"BR,CA,FR,JP,US",2024-07-05,2025-06-30,75000,0.0088,11796.17,"DIGITAL LICENSE ROYALTY AGREEMENT: C0721
Title: Show_229 | Studio: Apex Studios
Authorized Territories: BR, CA, FR, JP, US
Term: 2024-07-05 to 2025-06-30
Rate: $0.0104 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0088.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0722,Movie_339,NovaPic,0.1693,0.0426,"BR,JP,IN,CA",2024-12-14,2025-12-09,150000,0.0362,17625.53,"DIGITAL LICENSE ROYALTY AGREEMENT: C0722
Title: Movie_339 | Studio: NovaPic
Authorized Territories: BR, JP, IN, CA
Term: 2024-12-14 to 2025-12-09
Rate: $0.0426 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0362.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0723,Music_073,StellarSound,0.0925,0.0248,"US,DE,JP",2024-12-27,2026-11-17,75000,0.0211,12503.0,"DIGITAL LICENSE ROYALTY AGREEMENT: C0723
Title: Music_073 | Studio: StellarSound
Authorized Territories: US, DE, JP
Term: 2024-12-27 to 2026-11-17
Rate: $0.0248 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0211.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0724,Movie_070,GridMedia,0.0992,0.0427,"IN,AU,UK",2023-02-07,2024-09-29,100000,0.0363,20689.33,"DIGITAL LICENSE ROYALTY AGREEMENT: C0724
Title: Movie_070 | Studio: GridMedia
Authorized Territories: IN, AU, UK
Term: 2023-02-07 to 2024-09-29
Rate: $0.0427 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0363.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0725,Music_075,NeonFilms,0.1293,0.0382,"BR,CA,FR",2023-10-12,2026-03-30,200000,0.0325,7204.44,"DIGITAL LICENSE ROYALTY AGREEMENT: C0725
Title: Music_075 | Studio: NeonFilms
Authorized Territories: BR, CA, FR
Term: 2023-10-12 to 2026-03-30
Rate: $0.0382 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0325.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0726,Movie_061,Apex Studios,0.13,0.0168,"CA,UK,JP",2023-03-08,2024-06-30,75000,0.0143,17346.36,"DIGITAL LICENSE ROYALTY AGREEMENT: C0726
Title: Movie_061 | Studio: Apex Studios
Authorized Territories: CA, UK, JP
Term: 2023-03-08 to 2024-06-30
Rate: $0.0168 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0143.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0727,Show_147,NovaPic,0.106,0.0328,"IN,US,JP,BR",2024-06-29,2027-01-15,75000,0.0279,22322.57,"DIGITAL LICENSE ROYALTY AGREEMENT: C0727
Title: Show_147 | Studio: NovaPic
Authorized Territories: IN, US, JP, BR
Term: 2024-06-29 to 2027-01-15
Rate: $0.0328 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0279.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0728,Show_225,StellarSound,0.1053,0.0324,"US,JP,IN,BR,UK",2023-05-05,2026-01-19,150000,0.0275,2543.99,"DIGITAL LICENSE ROYALTY AGREEMENT: C0728
Title: Show_225 | Studio: StellarSound
Authorized Territories: US, JP, IN, BR, UK
Term: 2023-05-05 to 2026-01-19
Rate: $0.0324 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0275.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0729,Movie_073,GridMedia,0.1318,0.0298,"US,DE,IN",2024-06-29,2026-08-18,200000,0.0253,19577.99,"DIGITAL LICENSE ROYALTY AGREEMENT: C0729
Title: Movie_073 | Studio: GridMedia
Authorized Territories: US, DE, IN
Term: 2024-06-29 to 2026-08-18
Rate: $0.0298 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0253.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0730,Movie_008,NeonFilms,0.1116,0.0257,"IN,BR",2023-03-18,2024-10-08,100000,0.0218,4340.7,"DIGITAL LICENSE ROYALTY AGREEMENT: C0730
Title: Movie_008 | Studio: NeonFilms
Authorized Territories: IN, BR
Term: 2023-03-18 to 2024-10-08
Rate: $0.0257 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0218.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0731,Music_168,Apex Studios,0.0997,0.0232,"US,AU",2024-03-18,2025-03-13,50000,0.0197,16584.88,"DIGITAL LICENSE ROYALTY AGREEMENT: C0731
Title: Music_168 | Studio: Apex Studios
Authorized Territories: US, AU
Term: 2024-03-18 to 2025-03-13
Rate: $0.0232 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0197.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0732,Show_235,NovaPic,0.1393,0.0351,"CA,AU,FR",2023-12-15,2025-01-08,100000,0.0298,21411.42,"DIGITAL LICENSE ROYALTY AGREEMENT: C0732
Title: Show_235 | Studio: NovaPic
Authorized Territories: CA, AU, FR
Term: 2023-12-15 to 2025-01-08
Rate: $0.0351 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0298.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0733,Movie_236,StellarSound,0.1622,0.0308,"CA,AU,DE,US,JP",2023-03-04,2024-03-28,75000,0.0262,23729.82,"DIGITAL LICENSE ROYALTY AGREEMENT: C0733
Title: Movie_236 | Studio: StellarSound
Authorized Territories: CA, AU, DE, US, JP
Term: 2023-03-04 to 2024-03-28
Rate: $0.0308 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0262.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0734,Show_068,GridMedia,0.1177,0.0456,"AU,US",2023-11-05,2026-05-23,50000,0.0388,20109.54,"DIGITAL LICENSE ROYALTY AGREEMENT: C0734
Title: Show_068 | Studio: GridMedia
Authorized Territories: AU, US
Term: 2023-11-05 to 2026-05-23
Rate: $0.0456 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0388.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0735,Show_103,NeonFilms,0.1426,0.0126,"BR,FR,US,DE",2024-02-25,2025-09-17,50000,0.0107,15083.31,"DIGITAL LICENSE ROYALTY AGREEMENT: C0735
Title: Show_103 | Studio: NeonFilms
Authorized Territories: BR, FR, US, DE
Term: 2024-02-25 to 2025-09-17
Rate: $0.0126 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0107.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0736,Movie_022,Apex Studios,0.1665,0.0415,"AU,BR,DE,FR,US",2023-12-14,2026-07-31,200000,0.0353,2738.65,"DIGITAL LICENSE ROYALTY AGREEMENT: C0736
Title: Movie_022 | Studio: Apex Studios
Authorized Territories: AU, BR, DE, FR, US
Term: 2023-12-14 to 2026-07-31
Rate: $0.0415 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0353.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0737,Movie_347,NovaPic,0.1738,0.0413,"CA,FR,US",2024-09-01,2027-06-18,150000,0.0351,14137.29,"DIGITAL LICENSE ROYALTY AGREEMENT: C0737
Title: Movie_347 | Studio: NovaPic
Authorized Territories: CA, FR, US
Term: 2024-09-01 to 2027-06-18
Rate: $0.0413 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0351.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0738,Music_028,StellarSound,0.0868,0.0416,"FR,DE,UK",2024-03-07,2026-05-26,75000,0.0354,22848.32,"DIGITAL LICENSE ROYALTY AGREEMENT: C0738
Title: Music_028 | Studio: StellarSound
Authorized Territories: FR, DE, UK
Term: 2024-03-07 to 2026-05-26
Rate: $0.0416 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0354.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0739,Movie_231,GridMedia,0.1525,0.0278,"US,UK",2023-11-16,2026-05-04,75000,0.0236,5597.64,"DIGITAL LICENSE ROYALTY AGREEMENT: C0739
Title: Movie_231 | Studio: GridMedia
Authorized Territories: US, UK
Term: 2023-11-16 to 2026-05-04
Rate: $0.0278 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0236.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0740,Movie_254,NeonFilms,0.1236,0.0484,"UK,AU,FR",2024-09-09,2026-07-01,100000,0.0411,9501.74,"DIGITAL LICENSE ROYALTY AGREEMENT: C0740
Title: Movie_254 | Studio: NeonFilms
Authorized Territories: UK, AU, FR
Term: 2024-09-09 to 2026-07-01
Rate: $0.0484 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0411.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0741,Movie_124,Apex Studios,0.1091,0.0488,"US,IN,DE",2024-07-26,2025-08-20,200000,0.0415,15694.9,"DIGITAL LICENSE ROYALTY AGREEMENT: C0741
Title: Movie_124 | Studio: Apex Studios
Authorized Territories: US, IN, DE
Term: 2024-07-26 to 2025-08-20
Rate: $0.0488 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0415.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0742,Movie_463,NovaPic,0.1222,0.0178,"CA,JP,FR",2024-11-14,2027-02-02,75000,0.0151,16912.48,"DIGITAL LICENSE ROYALTY AGREEMENT: C0742
Title: Movie_463 | Studio: NovaPic
Authorized Territories: CA, JP, FR
Term: 2024-11-14 to 2027-02-02
Rate: $0.0178 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0151.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0743,Show_030,StellarSound,0.1495,0.0493,"DE,BR,UK,CA",2023-04-18,2025-06-06,200000,0.0419,18079.31,"DIGITAL LICENSE ROYALTY AGREEMENT: C0743
Title: Show_030 | Studio: StellarSound
Authorized Territories: DE, BR, UK, CA
Term: 2023-04-18 to 2025-06-06
Rate: $0.0493 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0419.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0744,Movie_449,GridMedia,0.1676,0.0464,"IN,FR",2024-04-22,2026-11-08,150000,0.0394,7436.63,"DIGITAL LICENSE ROYALTY AGREEMENT: C0744
Title: Movie_449 | Studio: GridMedia
Authorized Territories: IN, FR
Term: 2024-04-22 to 2026-11-08
Rate: $0.0464 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0394.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0745,Music_032,NeonFilms,0.1013,0.0292,"IN,BR,CA,US,UK",2023-01-11,2024-03-06,100000,0.0248,20663.6,"DIGITAL LICENSE ROYALTY AGREEMENT: C0745
Title: Music_032 | Studio: NeonFilms
Authorized Territories: IN, BR, CA, US, UK
Term: 2023-01-11 to 2024-03-06
Rate: $0.0292 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0248.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0746,Music_172,Apex Studios,0.1158,0.0322,"JP,US,AU",2023-07-23,2025-01-13,75000,0.0274,9037.96,"DIGITAL LICENSE ROYALTY AGREEMENT: C0746
Title: Music_172 | Studio: Apex Studios
Authorized Territories: JP, US, AU
Term: 2023-07-23 to 2025-01-13
Rate: $0.0322 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0274.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0747,Show_188,NovaPic,0.1084,0.0188,"FR,IN,CA,BR",2023-01-23,2024-06-16,100000,0.016,18673.83,"DIGITAL LICENSE ROYALTY AGREEMENT: C0747
Title: Show_188 | Studio: NovaPic
Authorized Territories: FR, IN, CA, BR
Term: 2023-01-23 to 2024-06-16
Rate: $0.0188 per play. 
Tiering: After 100000 plays, rate adjustments to $0.016.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0748,Music_045,StellarSound,0.1643,0.0464,"BR,CA,UK",2023-08-04,2025-04-25,50000,0.0394,21207.53,"DIGITAL LICENSE ROYALTY AGREEMENT: C0748
Title: Music_045 | Studio: StellarSound
Authorized Territories: BR, CA, UK
Term: 2023-08-04 to 2025-04-25
Rate: $0.0464 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0394.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0749,Movie_320,GridMedia,0.1256,0.0248,"CA,FR,AU,BR,JP",2023-07-16,2025-12-02,100000,0.0211,17370.45,"DIGITAL LICENSE ROYALTY AGREEMENT: C0749
Title: Movie_320 | Studio: GridMedia
Authorized Territories: CA, FR, AU, BR, JP
Term: 2023-07-16 to 2025-12-02
Rate: $0.0248 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0211.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0750,Show_231,NeonFilms,0.1178,0.025,"US,IN,BR",2024-07-02,2026-03-24,200000,0.0213,12164.65,"DIGITAL LICENSE ROYALTY AGREEMENT: C0750
Title: Show_231 | Studio: NeonFilms
Authorized Territories: US, IN, BR
Term: 2024-07-02 to 2026-03-24
Rate: $0.025 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0213.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0751,Movie_206,Apex Studios,0.159,0.0231,"UK,AU,CA,JP",2023-03-25,2025-06-12,50000,0.0196,16662.83,"DIGITAL LICENSE ROYALTY AGREEMENT: C0751
Title: Movie_206 | Studio: Apex Studios
Authorized Territories: UK, AU, CA, JP
Term: 2023-03-25 to 2025-06-12
Rate: $0.0231 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0196.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0752,Show_207,NovaPic,0.1591,0.0346,"AU,FR,CA,UK",2024-12-30,2026-11-20,75000,0.0294,13943.81,"DIGITAL LICENSE ROYALTY AGREEMENT: C0752
Title: Show_207 | Studio: NovaPic
Authorized Territories: AU, FR, CA, UK
Term: 2024-12-30 to 2026-11-20
Rate: $0.0346 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0294.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0753,Music_139,StellarSound,0.1325,0.0293,"US,IN,CA,BR,AU",2023-08-29,2025-08-18,150000,0.0249,13159.56,"DIGITAL LICENSE ROYALTY AGREEMENT: C0753
Title: Music_139 | Studio: StellarSound
Authorized Territories: US, IN, CA, BR, AU
Term: 2023-08-29 to 2025-08-18
Rate: $0.0293 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0249.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0754,Show_285,GridMedia,0.1019,0.027,"DE,CA,AU,US",2023-10-30,2025-12-18,150000,0.0229,15355.83,"DIGITAL LICENSE ROYALTY AGREEMENT: C0754
Title: Show_285 | Studio: GridMedia
Authorized Territories: DE, CA, AU, US
Term: 2023-10-30 to 2025-12-18
Rate: $0.027 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0229.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0755,Music_067,NeonFilms,0.1319,0.0192,"BR,AU,IN,FR",2024-02-23,2026-01-13,50000,0.0163,12968.19,"DIGITAL LICENSE ROYALTY AGREEMENT: C0755
Title: Music_067 | Studio: NeonFilms
Authorized Territories: BR, AU, IN, FR
Term: 2024-02-23 to 2026-01-13
Rate: $0.0192 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0163.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0756,Movie_434,Apex Studios,0.1605,0.0227,"IN,DE,JP,US,UK",2023-03-26,2024-12-15,150000,0.0193,3056.16,"DIGITAL LICENSE ROYALTY AGREEMENT: C0756
Title: Movie_434 | Studio: Apex Studios
Authorized Territories: IN, DE, JP, US, UK
Term: 2023-03-26 to 2024-12-15
Rate: $0.0227 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0193.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0757,Show_122,NovaPic,0.1643,0.0305,"CA,FR,US",2024-01-04,2025-01-28,50000,0.0259,20182.15,"DIGITAL LICENSE ROYALTY AGREEMENT: C0757
Title: Show_122 | Studio: NovaPic
Authorized Territories: CA, FR, US
Term: 2024-01-04 to 2025-01-28
Rate: $0.0305 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0259.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0758,Show_041,StellarSound,0.1346,0.0234,"IN,UK,BR,JP",2024-07-10,2026-03-02,100000,0.0199,8125.53,"DIGITAL LICENSE ROYALTY AGREEMENT: C0758
Title: Show_041 | Studio: StellarSound
Authorized Territories: IN, UK, BR, JP
Term: 2024-07-10 to 2026-03-02
Rate: $0.0234 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0199.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0759,Music_056,GridMedia,0.0809,0.022,"BR,US,IN,JP,DE",2023-06-02,2025-05-22,100000,0.0187,20120.39,"DIGITAL LICENSE ROYALTY AGREEMENT: C0759
Title: Music_056 | Studio: GridMedia
Authorized Territories: BR, US, IN, JP, DE
Term: 2023-06-02 to 2025-05-22
Rate: $0.022 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0187.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0760,Movie_170,NeonFilms,0.1028,0.0389,"AU,JP,BR,US,UK",2023-07-12,2025-07-31,75000,0.0331,13174.86,"DIGITAL LICENSE ROYALTY AGREEMENT: C0760
Title: Movie_170 | Studio: NeonFilms
Authorized Territories: AU, JP, BR, US, UK
Term: 2023-07-12 to 2025-07-31
Rate: $0.0389 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0331.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0761,Show_063,Apex Studios,0.157,0.0379,"JP,UK",2024-08-14,2025-12-07,75000,0.0322,12370.32,"DIGITAL LICENSE ROYALTY AGREEMENT: C0761
Title: Show_063 | Studio: Apex Studios
Authorized Territories: JP, UK
Term: 2024-08-14 to 2025-12-07
Rate: $0.0379 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0322.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0762,Movie_487,NovaPic,0.1106,0.0395,"JP,IN,AU,BR",2024-12-03,2027-11-18,150000,0.0336,20734.03,"DIGITAL LICENSE ROYALTY AGREEMENT: C0762
Title: Movie_487 | Studio: NovaPic
Authorized Territories: JP, IN, AU, BR
Term: 2024-12-03 to 2027-11-18
Rate: $0.0395 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0336.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0763,Show_176,StellarSound,0.1203,0.0411,"US,UK",2023-06-07,2025-03-28,200000,0.0349,9241.84,"DIGITAL LICENSE ROYALTY AGREEMENT: C0763
Title: Show_176 | Studio: StellarSound
Authorized Territories: US, UK
Term: 2023-06-07 to 2025-03-28
Rate: $0.0411 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0349.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0764,Movie_132,GridMedia,0.1368,0.042,"BR,IN,AU,US,DE",2024-01-31,2025-07-24,200000,0.0357,15412.27,"DIGITAL LICENSE ROYALTY AGREEMENT: C0764
Title: Movie_132 | Studio: GridMedia
Authorized Territories: BR, IN, AU, US, DE
Term: 2024-01-31 to 2025-07-24
Rate: $0.042 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0357.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0765,Movie_129,NeonFilms,0.1275,0.0232,"CA,UK,US,JP",2024-07-20,2025-12-12,150000,0.0197,16877.57,"DIGITAL LICENSE ROYALTY AGREEMENT: C0765
Title: Movie_129 | Studio: NeonFilms
Authorized Territories: CA, UK, US, JP
Term: 2024-07-20 to 2025-12-12
Rate: $0.0232 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0197.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0766,Show_046,Apex Studios,0.0832,0.0376,"CA,BR,UK",2023-07-30,2025-02-19,150000,0.032,3103.87,"DIGITAL LICENSE ROYALTY AGREEMENT: C0766
Title: Show_046 | Studio: Apex Studios
Authorized Territories: CA, BR, UK
Term: 2023-07-30 to 2025-02-19
Rate: $0.0376 per play. 
Tiering: After 150000 plays, rate adjustments to $0.032.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0767,Movie_071,NovaPic,0.1091,0.031,"UK,JP",2024-02-25,2026-02-14,150000,0.0263,3792.7,"DIGITAL LICENSE ROYALTY AGREEMENT: C0767
Title: Movie_071 | Studio: NovaPic
Authorized Territories: UK, JP
Term: 2024-02-25 to 2026-02-14
Rate: $0.031 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0263.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
